time,queue_length
23649.645201557585,0
23660.72770903449,0
23662.359499843453,0
23663.403383132758,0
23665.807221964413,0
23666.19015396585,0
23668.6316950347,0
23669.08704922841,0
23672.101865450928,0
23682.701316892555,0
23685.059868943714,0
23688.917906525967,0
23693.91787735737,0
23695.14218748775,0
23704.168509392395,0
23704.21077968512,0
23707.406385636474,0
23713.04356674044,0
23713.76757738708,0
23714.044303189286,0
23714.265370133922,0
23717.972969136026,0
23722.032608119764,0
23729.682986230062,0
23738.043966364752,0
23741.414989209527,0
23747.720001057136,1
23751.351495702103,1
23758.48341107728,0
23767.146121565165,1
23770.283213758692,1
23771.158545977858,1
23773.851926880532,1
23776.86663122159,0
23778.89453403912,1
23790.164269826277,0
23836.0332129281,1
23840.613105673365,2
23840.70002507545,2
23842.30594316409,3
23855.109138475014,2
23856.106226070555,3
23857.52878716887,2
23863.66224107891,1
23864.226891690072,1
23886.59759467285,1
23889.158035215198,1
23900.953856976113,1
23902.74754543836,1
23908.0493880506,0
23949.583108621384,0
23958.221420692364,0
23958.95781587424,0
23973.38441611716,0
23978.460148299608,0
23983.931467727838,0
23986.221220118674,0
24003.09188825642,0
24007.610654983957,0
24018.525058758176,0
24032.481646171596,0
24051.61568975658,0
24053.235106759243,0
24067.051368542147,0
24068.67782497828,0
24073.639262890832,0
24076.444291094158,0
24083.176549657575,0
24083.470853137547,0
24091.80814948893,0
24100.296271165447,0
24112.591319528947,0
24112.677726828126,0
24128.712963991504,0
24128.738492814668,0
24132.96170815835,0
24133.39221591725,0
24139.37780946574,0
24139.71851441966,0
24158.98350723877,0
24159.02086033847,0
24160.490685750603,0
24168.661978047538,0
24170.5449665938,0
24177.717094463394,0
24180.649576717016,0
24196.936933900695,0
24200.224032758,0
24203.769223544437,0
24208.612356844515,0
24211.90026841304,0
24225.865424099404,0
24245.763062119342,0
24260.186246655343,0
24263.805351416944,0
24264.668794717792,0
24282.828049214288,0
24283.642343557447,0
24285.327132376817,0
24289.000617405905,0
24289.865269614595,0
24295.15189622854,0
24295.861341678847,0
24300.248596003814,0
24305.251305767084,1
24310.22747948528,0
24319.814884503357,0
24326.848472756883,0
24331.13552716872,0
24354.43854907844,0
24372.593846197153,0
24379.121867781178,0
24381.179095740765,0
24390.444267428516,0
24397.87536255485,0
24399.08732151182,0
24400.51062706861,0
24411.209565264468,0
24415.485931990446,0
24427.336966305615,0
24436.327907926072,1
24436.44899777482,2
24439.163049740968,1
24439.952488695115,1
24447.986267726435,1
24450.77202345028,2
24453.806126778578,1
24457.29636410198,0
24459.730475940632,0
24465.581791418997,0
24467.649094936463,0
24470.393347201727,0
24503.34199465412,0
24513.01665764637,0
24516.46878130511,0
24519.374264306054,0
24523.397739250235,1
24523.765097970085,1
24528.200989480156,0
24531.370789076213,0
24531.76525311964,0
24536.379175193404,0
24541.838372558173,0
24545.26563092268,0
24548.150102682084,0
24554.131406412944,0
24558.864241753803,0
24566.810076703063,0
24568.71230672264,0
24572.321905123834,0
24578.354898327998,0
24593.825478849398,0
24595.693053994222,0
24606.196116014755,0
24607.912486939815,0
24611.68043124183,0
24626.684581966514,0
24629.86633165776,0
24631.43421207172,0
24632.186453065242,0
24639.82299341984,0
24642.46634461759,0
24644.374778380046,0
24645.64242365925,0
24663.08266158535,0
24666.666945596822,0
24683.85945737982,0
24761.374756386536,0
24777.415880460074,0
24808.77985577119,0
24833.349505883423,0
24839.667247443394,0
24855.29049932556,0
24858.90374152908,0
24882.45846847512,0
24886.99182614323,0
24888.754379094808,0
24898.864016226264,0
24906.97119081733,0
24925.29114666164,0
24926.763661875986,0
24937.110918351438,0
24939.04708938107,0
24945.007279273777,0
24957.808680165974,0
24961.24920587164,0
24977.766370963214,0
24979.38946681827,0
24990.662376175766,0
24995.542646993727,0
25000.481618032463,0
25001.356652857405,0
25004.332629098368,0
25010.6225407954,0
25027.230896797344,0
25028.742820871154,0
25038.964313581688,0
25040.153070170192,0
25058.573907426744,0
25073.008420677914,0
25078.224668534327,0
25085.693696658283,0
25085.863816602556,0
25104.709689646123,0
25107.071387454565,0
25109.946315765006,0
25125.25529770474,0
25126.268519379766,0
25129.369244944413,0
25164.15383777783,0
25165.389964153204,0
25176.89595716668,0
25177.61381768072,0
25180.834078074873,0
25184.574677219814,1
25190.515791339974,2
25191.436775848713,2
25193.211390274406,1
25193.664233724365,2
25197.83129632184,1
25200.453364406523,0
25201.91641743846,0
25209.749765455952,0
25210.08541778716,0
25210.322053535412,0
25211.354198153946,0
25220.349528134946,0
25238.887007899022,0
25252.608459425093,0
25254.884154428353,0
25258.409972804733,0
25259.27661708173,0
25260.71501461296,0
25272.225449183752,0
25276.957725344695,0
25277.8397796516,0
25281.809714046456,0
25282.829618253883,0
25283.582160298207,0
25286.283089408793,0
25293.316614669835,0
25298.997055050077,0
25299.796645066253,0
25303.143603224846,0
25310.68104567891,0
25316.750432312987,0
25317.126343730943,0
25324.013593958898,0
25325.806585644044,0
25327.401066116967,0
25333.78478466682,0
25361.371525526632,0
25384.638792423673,0
25385.227110138807,0
25430.17466326729,0
25433.939097166603,0
25456.898840147496,0
25483.843267811873,0
25496.132583071012,0
25498.947426403218,0
25501.820638700345,1
25514.72639381141,0
25515.42998398669,1
25520.213809083565,0
25521.893212011615,0
25525.63346568625,0
25538.676053711315,0
25539.276435318745,0
25542.40181235292,0
25559.979851089003,0
25568.009904240058,0
25586.33891994134,0
25596.597377961996,0
25599.243863397554,0
25601.268988540185,0
25604.794846977456,0
25606.491447710963,0
25611.31229165509,0
25625.966820598467,0
25627.109547732387,0
25627.32004203906,0
25633.54426838612,0
25636.114942369124,1
25637.12878837881,1
25639.92159071261,1
25640.80979008762,1
25665.12190289816,1
25670.995081096575,1
25676.15251326496,0
25676.92220301679,0
25685.099269878214,0
25690.337098280095,0
25693.471321162655,0
25702.96266315315,0
25707.323187729064,0
25710.276100049257,0
25718.33502719338,1
25720.95626127541,0
25726.52447336957,0
25737.144770630395,0
25750.11364869083,0
25756.62247218464,0
25760.698992501286,0
25763.940763704162,1
25766.609417482407,0
25778.784657814325,0
25779.049950131684,0
25797.21532342276,0
25800.0425805085,0
25812.00694730036,0
25824.800969926564,0
25826.50697512276,0
25841.916037176205,0
25845.279170198446,0
25846.602769787794,0
25855.472619337852,0
25857.860310386885,1
25859.51595448335,2
25860.07415697663,1
25862.481913562886,0
25862.92970308722,0
25871.641896814574,0
25876.437198969776,0
25887.45256871233,0
25902.72757418159,0
25904.564846642286,0
25910.945979178636,0
25913.00760232758,0
25922.255073579316,0
25925.88961544445,0
25928.289093735213,0
25933.27280768894,0
25949.268587561153,0
25951.478612361312,0
25952.79844193664,0
25954.63434627227,0
25961.905921006044,0
25964.28960762294,0
25969.018620684878,0
25987.150755375038,0
25993.98723535334,0
25999.247090727775,0
26019.602511038487,0
26019.81469817583,0
26031.803283434536,0
26050.03522073417,0
26058.404345650073,0
26071.638994945686,0
26073.307490984338,0
26074.846952366133,0
26094.502906818543,0
26094.841543293882,0
26141.020407615906,0
26149.945108975757,0
26153.112006014886,0
26157.61760371806,0
26158.301346285578,0
26161.727667348554,0
26165.441802354097,0
26184.478377759486,0
26194.53364588038,0
26194.904496239724,0
26195.95534358634,0
26200.405097543753,0
26201.874193644046,0
26207.399917157312,0
26210.21416027107,0
26221.754805334836,0
26231.316843808992,0
26235.09656209605,0
26245.25953566486,0
26250.820620478633,0
26257.03812372199,0
26262.37380822476,0
26263.906078677377,0
26270.876014617374,0
26272.20603158424,0
26272.559012804853,0
26276.928071480146,0
26297.839588729526,0
26308.944365082825,0
26319.597926462142,0
26324.382394609216,0
26326.13100254756,1
26332.662853526188,2
26332.907122791356,3
26359.737903364923,2
26360.905415067322,3
26365.610101479477,2
26376.41336420047,1
26377.088519661695,2
26380.786250146193,1
26387.258469142253,1
26387.813102959943,1
26388.38622277,1
26393.330293603194,1
26399.905836239526,0
26420.386788318196,0
26424.903548949962,0
26450.58087778836,0
26452.819775070846,0
26456.14904808911,0
26461.81424166885,0
26464.634762149122,1
26473.30528434135,0
26477.38200994228,0
26488.42150613339,1
26494.587490919752,1
26496.54856079262,0
26504.880107610286,1
26509.334883261177,0
26556.808417318753,0
26561.68488846156,0
26561.705709828988,0
26585.876924773573,0
26623.63120455574,0
26625.02293834242,0
26642.475685811012,0
26659.799584198445,0
26704.745667439936,0
26704.992926922467,0
26710.452899027183,0
26712.0343870048,0
26714.35782806769,0
26717.28348720771,0
26731.312356119877,0
26736.25221293637,0
26736.54947268507,0
26738.09625747105,0
26760.268406581723,0
26776.203904675014,0
26779.455154561052,0
26782.11381939422,0
26790.313560900402,0
26796.801189151403,1
26798.24619533756,0
26807.1010690114,0
26810.9516656696,0
26815.001350006198,0
26819.210704319248,0
26820.68600803474,0
26829.952125799697,0
26834.244889851303,0
26849.839653516003,0
26851.56694156786,0
26872.368294911048,0
26877.391255318507,0
26890.889753762232,0
26911.77493097397,0
26914.078581106234,0
26915.925556259564,0
26923.610753724002,0
26927.092602161305,0
26944.49068166041,0
26950.43884246052,0
26958.22058742199,0
26960.397088413298,0
26972.723425818836,0
26973.96814818591,0
26975.534872061027,0
26981.827692674986,0
26984.79533377917,0
26988.905517306728,0
26990.93942659991,0
26994.09224904459,0
27001.609658999067,0
27003.20843286818,0
27003.406414486686,0
27007.292854627045,0
27017.79199801608,0
27023.809905010974,0
27026.161282581346,0
27028.986782801137,0
27029.487650163832,1
27031.54091788709,1
27035.033701087523,2
27037.51918721208,2
27040.716343906606,2
27042.298218407603,2
27048.527126954465,1
27049.765409037933,1
27053.69675091192,0
27065.14679659391,0
27072.922043885417,0
27078.18067372602,0
27094.100377032326,0
27105.874399969936,0
27106.05183843732,0
27106.267074208943,0
27131.239338094183,0
27139.432268237564,0
27141.528491760444,0
27142.202181771896,0
27143.378916349455,0
27151.98897865077,0
27159.77112906941,0
27166.70408106764,0
27170.210120777887,0
27180.717973218685,0
27190.43102254622,0
27203.085673363934,0
27206.72909807507,0
27206.753929255014,0
27209.443420202908,0
27211.9349907294,0
27217.115942676024,0
27218.649969170154,0
27232.627710730452,0
27243.85363714837,0
27249.583423764656,0
27250.892851426255,0
27259.096923766534,0
27259.17871799351,0
27268.203606649542,0
27271.753801205377,0
27272.26952431139,0
27276.333553748565,0
27283.420772882142,0
27284.601480470334,0
27285.507072348915,0
27292.811638654715,0
27294.98583466554,0
27298.10571591582,0
27302.209826139584,0
27303.144710318367,0
27305.781431589923,0
27326.811816690835,0
27333.470253992702,0
27338.242424234973,0
27347.346541945808,0
27374.44628241567,0
27383.226344023333,0
27383.76071802174,0
27389.849207350588,0
27396.5989430748,0
27401.039431943154,0
27403.99507188508,0
27409.39743060669,0
27410.122115540064,0
27426.286089161735,1
27431.478288089165,1
27440.998784239913,2
27448.78885305568,1
27451.603474837022,1
27453.694241911766,0
27463.755519081482,1
27482.28559916702,2
27487.716631209187,1
27493.06925676443,1
27500.4722967803,1
27501.680788567486,2
27508.80289194413,2
27509.20189795094,3
27511.840967818433,3
27524.537883973157,3
27527.60012844441,2
27547.803979026132,2
27556.289967200366,3
27568.41379584983,2
27575.82525530958,2
27581.007077240196,2
27592.882691978128,2
27593.350853090597,1
27596.314514817295,0
27617.272458864318,0
27620.094476543076,0
27625.06620283712,0
27632.828449116234,0
27632.830296129418,0
27634.16654947849,0
27645.497618615736,0
27645.54939557938,0
27645.83169424541,0
27645.862454035992,0
27650.31878498682,0
27657.160538605807,0
27657.947300583037,1
27662.419427492092,1
27662.7091939198,1
27667.08562322304,0
27675.375123383583,0
27683.530448271395,0
27689.029449347432,0
27694.506658398568,0
27700.408475265584,0
27703.615133036947,0
27703.760763454786,0
27713.63761882893,0
27718.133278295347,0
27732.653259293114,0
27737.560957492056,0
27750.526998790494,0
27750.893981087105,0
27752.09314749845,0
27752.354937850236,0
27757.127918502243,0
27765.068880824405,1
27766.341532748633,2
27770.804737315742,1
27774.18175261173,2
27778.26484257882,3
27784.05521837431,2
27791.06587576386,2
27809.799025395565,1
27814.146702891107,1
27814.681417523392,0
27818.306616195565,0
27818.433674553067,0
27819.090054434088,0
27822.42098129873,0
27826.73657370414,0
27827.54753836638,0
27828.454893314472,1
27829.5309389863,1
27833.072315673722,1
27841.896938810656,0
27850.2652971206,0
27860.037179463252,0
27865.19935100551,0
27865.818916330092,0
27886.01069466663,0
27896.611552225575,0
27898.713799622008,0
27907.251049025184,0
27909.896601706856,0
27911.875131075856,0
27916.09674500027,0
27948.416280978912,0
27976.680061653697,0
27978.986850962952,0
27981.865223001787,0
28000.27385205903,0
28006.180416591294,0
28009.62698744126,0
28029.585213378785,0
28041.41496196595,0
28046.617557991558,0
28053.769621087486,0
28073.609542045808,0
28075.333605494903,0
28078.910094943116,0
28084.44882900466,0
28086.07019425631,0
28087.444570136275,1
28095.52212209232,2
28096.594636575952,3
28108.201087279816,4
28108.346124259744,3
28112.73024779468,3
28114.188301125207,3
28132.301692478184,4
28133.842597744057,5
28137.20453539285,6
28148.43194075465,5
28148.76840306661,5
28153.52935114945,4
28154.890245015667,4
28156.278382527955,4
28161.227472533257,3
28163.604555773723,3
28164.97704482508,2
28171.84787227486,1
28172.54078162349,2
28187.409958538046,2
28187.76875717869,2
28200.214433559024,2
28201.759943752117,3
28203.64677757544,3
28207.48085894006,3
28213.225501541896,2
28214.73136612314,1
28218.36432417235,2
28223.625432277222,3
28223.819275840702,2
28231.676213759176,3
28233.460299933402,4
28241.55639217975,3
28243.498505423242,3
28244.89687305418,4
28245.9725024249,4
28250.027446839005,5
28253.32369717652,5
28256.848483965012,6
28264.570958272077,5
28267.666700753456,5
28269.103268511713,6
28271.835430567706,5
28272.833564144774,4
28279.571516290693,3
28279.600319807705,2
28280.229509935853,1
28280.35621144597,0
28280.564155312266,0
28292.83906832462,1
28310.055571790963,0
28311.35555067687,1
28316.838795088155,1
28325.635307691726,0
28330.37287488619,0
28360.55471190112,0
28363.041947632362,0
28363.449035786412,0
28370.432090393355,0
28384.200116512948,0
28414.40917893444,0
28416.24695087512,0
28418.19797644125,0
28422.707617650525,0
28455.021200568324,0
28471.37599890871,0
28486.436435816788,0
28491.788258826655,0
28494.980366882308,0
28501.990608102667,0
28514.216264316954,0
28522.31426941164,0
28522.600462483046,0
28524.425165573393,0
28525.683723650673,0
28526.97928542992,1
28533.8649379325,1
28538.91590499819,0
28541.37404381179,0
28542.440482400452,0
28545.653114145804,1
28547.71120517056,1
28572.739289389454,1
28580.23003850514,2
28586.50443886593,2
28590.58028848044,1
28591.3077863655,2
28592.010252006217,1
28595.870105218793,2
28600.17472657576,3
28602.021653938435,2
28603.17073234559,1
28606.987745290695,1
28609.638795027357,2
28611.12811791946,1
28611.669963338874,1
28613.46861350746,0
28618.575431719957,0
28632.5866171193,0
28643.04739245677,0
28645.756420007398,0
28648.607497936413,0
28664.52321545356,0
28666.460251667897,1
28668.282466298544,0
28673.788980651687,1
28677.910748729046,0
28695.49373254101,0
28706.183260109563,1
28713.701913030105,1
28726.988065855487,1
28731.147128656634,1
28736.11336329187,1
28746.04605793846,1
28757.567649881625,1
28773.364830156555,1
28787.414496128185,1
28789.858663992993,1
28792.363486490405,1
28794.54118915138,1
28804.002394387,0
28821.58535886578,0
28831.745933033617,0
28852.405959937787,0
28867.577219859115,0
28873.757121914074,0
28875.417225635167,0
28875.97942371676,0
28880.145992336984,0
28888.218609460884,0
28892.420638897725,0
28893.391050680995,0
28901.275362942233,0
28903.856034349246,0
28904.146534021354,0
28906.26619469583,1
28914.41501975587,1
28916.645144370144,1
28920.485863474347,0
28922.56886279267,0
28930.8851856988,0
28938.4120881059,1
28938.532113491274,1
28938.761891113536,0
28963.282348444336,0
28964.415001144112,0
28967.659030808336,0
28976.589953133516,0
28978.02863413206,1
28981.752084298834,1
28991.497335105734,2
28993.438761459103,2
29001.289367212783,2
29001.74484164912,1
29001.916941605978,1
29002.00184012859,0
29013.155396486516,0
29017.94219364718,1
29020.298439405808,1
29020.50768464505,1
29024.295248143295,1
29029.080399723207,0
29029.993571068004,1
29032.00267717546,1
29034.044194978636,2
29034.33057374578,2
29040.74721579532,2
29051.705166701286,2
29060.688971766052,1
29065.962857171104,0
29066.515362601323,0
29066.924121149535,1
29075.230244448165,0
29075.305805623484,0
29081.264752135125,0
29084.49039340727,0
29088.034927963483,1
29091.558978653295,1
29093.881336130773,0
29096.8641956261,0
29097.665865451858,0
29100.771895393245,0
29104.264230289595,0
29113.326463928857,0
29130.670904271392,0
29137.738129585327,0
29146.856108564938,0
29164.321910583596,0
29164.971178774187,0
29168.767832451045,0
29194.131220147727,0
29195.664689229437,0
29199.866480443656,0
29202.20914071181,0
29212.913715752853,0
29216.412445840273,0
29222.003286162068,0
29233.58626868832,0
29236.59760916669,0
29236.85538758904,0
29242.13834225299,0
29242.166362809578,0
29242.368347375777,0
29243.209432698288,0
29245.1464190758,0
29252.59001565634,0
29264.01151675475,0
29283.98103222616,0
29288.970710244485,0
29295.06655831779,0
29295.81440550236,0
29295.91315144995,0
29298.862421315902,0
29305.351000698294,0
29307.424625375344,0
29307.612367846545,0
29310.100091983924,0
29312.68851498033,0
29318.167476356444,1
29322.780379461394,0
29324.55888595265,0
29326.58162184316,0
29327.480923538795,0
29334.66155972821,0
29335.12555180019,1
29338.494887462166,1
29339.793421032424,2
29341.157076271134,3
29346.267878520484,3
29349.06976121339,4
29349.551327801284,5
29354.882532123123,5
29361.530513138678,6
29364.534867751423,5
29374.024621943056,5
29381.648908174735,5
29387.023573167797,4
29397.773464069713,3
29397.952761335535,3
29399.52210422156,2
29400.387334138937,1
29404.015845041635,1
29411.922986355028,2
29419.643534167946,2
29426.2952912919,2
29427.23458463685,3
29427.246560345724,3
29440.313835561188,2
29444.317282823544,2
29445.235597379557,2
29445.297468077686,2
29446.079070901797,3
29448.3293061253,3
29456.725099682404,4
29475.966248216395,3
29481.20721249455,2
29504.731033138127,2
29506.300193459123,1
29513.423343557362,1
29522.532978374613,0
29533.08539484876,0
29533.545611760434,0
29542.92438669608,0
29548.361538700326,0
29548.638108034942,0
29551.685925773265,0
29552.42204921275,0
29560.333267753183,0
29570.83969374234,0
29592.624520928297,0
29605.154577424943,0
29607.67331582041,0
29609.27502792301,0
29609.71417578485,0
29611.492402965243,0
29623.760338601674,0
29623.92772057489,0
29625.39319536384,0
29645.509818987517,0
29652.13884281647,0
29655.666602300025,0
29662.250037250757,0
29666.472640880645,0
29670.598796989478,0
29675.349710885683,0
29675.836499331588,0
29679.98046108584,0
29680.59650465768,0
29685.865055104918,0
29699.515376059964,0
29700.22541192644,0
29713.643042071893,0
29720.474824050234,0
29731.253045797443,0
29733.640283634304,0
29734.074737570885,0
29736.173143418793,0
29739.463754937515,0
29739.764459716735,0
29742.137160892682,0
29749.095795464134,0
29753.50559916268,0
29758.31268121972,0
29762.23348285903,1
29764.125389822082,0
29768.66569160221,0
29772.95806196994,0
29782.607332143598,1
29782.82850796489,1
29785.81188909836,1
29790.972489928063,1
29794.123686677565,1
29795.32003623241,1
29819.15522387489,0
29826.499085463995,0
29835.538642667685,0
29837.495553704914,0
29848.901243076685,1
29859.654884723324,1
29872.26577866385,0
29899.889358431694,0
29902.32342104151,0
29905.03984888486,0
29907.28162111526,0
29907.8626682997,0
29915.623222388687,1
29916.032914978045,0
29944.692225356343,0
29955.381818129263,0
29956.131315556275,0
29962.13740526856,0
29971.358241383565,0
30005.18714684716,0
30009.92285355708,0
30010.74186259687,0
30020.4666348495,0
30024.061999026428,0
30025.772619247204,1
30034.187598798933,1
30036.970176842256,0
30042.60343414288,1
30045.891560695567,1
30048.70731563297,1
30055.57768363244,2
30064.95947828173,3
30068.590237189663,2
30074.638891872102,2
30077.158940362737,2
30078.310713991043,1
30080.019761037755,0
30082.409921060524,0
30083.582626348205,1
30084.30575611391,0
30098.601821932138,1
30105.714021648833,1
30112.506992343922,1
30116.883572281782,2
30117.83874730441,1
30119.042131130904,1
30127.79242234283,1
30129.610261087444,1
30130.611246001583,1
30135.031875993216,2
30137.009736773463,2
30139.968434387993,2
30140.27099669861,2
30141.718601699286,1
30147.720978511807,2
30149.344848224016,2
30153.688963561926,2
30154.475539362244,2
30161.445512356706,3
30161.860104657822,2
30162.279108848707,2
30165.28127471822,3
30167.05622758427,3
30167.73475676601,2
30168.283868742757,3
30171.918378031496,4
30182.262841772994,3
30188.019630395756,2
30194.227574716242,3
30201.42236981395,4
30201.700370960738,3
30209.748082782196,3
30220.249946611093,2
30229.137836285325,2
30233.101816938975,3
30241.597295929583,2
30244.37423584733,3
30255.723401025796,3
30258.872854136443,2
30262.03544153145,1
30262.293150986156,2
30267.310202449007,1
30267.95640135069,1
30274.86898027033,1
30279.292522488624,1
30285.853628115117,1
30291.477294971766,0
30295.08861596237,0
30298.846666551213,0
30302.91227917829,1
30305.942393181074,0
30316.51243451304,1
30331.125572444256,1
30341.13021059264,2
30365.48882390019,3
30379.93758261355,3
30385.09305187911,4
30387.18934134945,3
30396.178469936265,2
30401.180776231224,1
30402.003974025152,0
30406.510932137942,0
30407.313730634647,0
30430.22738126459,0
30437.432671153663,0
30439.14169380001,0
30450.613000268808,0
30460.67264525804,0
30466.845565698055,0
30472.593866794443,0
30473.460701706532,0
30474.471740442936,0
30475.593555420146,0
30477.093718705615,0
30487.582534308458,0
30488.23785098807,0
30497.341226977424,0
30499.601118490966,0
30505.224598432007,0
30517.3448826447,0
30522.599920144396,0
30536.08727535241,0
30555.162780730574,0
30556.52313699627,0
30557.58727086874,0
30562.098500429354,0
30565.48921483986,0
30571.79150376621,0
30580.678953450948,0
30581.457023392475,0
30589.570642652914,0
30602.80690531695,0
30603.506514822027,0
30605.712558705243,0
30619.32958831619,0
30623.270986286156,0
30633.161428259995,0
30639.941785335133,0
30642.7631750035,0
30662.915600030126,0
30665.436493737132,0
30672.037953878353,0
30683.01045125896,0
30687.702988370478,0
30692.7154359099,0
30701.784017963953,0
30714.89886231131,0
30715.23488177364,0
30724.41699889442,0
30725.426291065094,0
30726.10084559933,0
30726.107621794534,0
30736.690512826623,0
30744.58690417382,0
30747.248299367635,0
30750.55769893145,0
30755.614503153323,0
30763.10065022802,0
30765.12730023783,0
30768.60061010614,1
30785.557293703758,2
30794.937878101668,1
30801.560251724284,1
30801.779391369382,1
30802.56336844859,1
30808.98214701818,1
30814.044930197684,1
30828.017305216064,0
30845.54434802479,0
30853.17434788482,0
30855.185315712257,0
30875.47470006187,0
30882.446749607934,0
30885.58372493993,0
30898.94636733583,0
30899.230406506736,1
30906.43286390718,1
30908.42642378939,2
30913.2509679551,2
30914.24520974535,2
30915.192516558025,1
30915.959394693622,1
30918.76199015011,1
30924.177659641304,0
30937.372410381406,0
30938.111153020123,1
30952.442329376743,0
30966.015769379814,0
30969.571934085594,0
30973.482017101996,0
30976.50169461166,0
30982.281727033056,0
30982.435934806297,0
30991.477122288034,0
30992.639263455283,0
30993.792124631575,0
31021.224959470692,0
31037.70053431856,0
31046.125258342858,0
31056.891132759356,0
31099.85605185194,0
31111.629121834554,0
31112.420856524317,0
31114.523180783028,0
31117.325203046836,0
31133.32490081067,0
31133.577245685865,0
31146.544812678356,0
31147.030395988906,0
31154.49459996318,0
31163.468902540673,0
31168.389101987086,0
31170.084221203353,0
31176.85495302859,0
31181.7444253304,0
31182.645461036307,0
31184.683943941604,0
31193.218866227908,0
31193.776946154736,0
31210.459795112292,0
31218.48472047392,0
31223.23508424233,0
31223.481089674708,0
31231.322961083897,0
31247.81873479633,0
31250.62996122682,0
31255.682032140587,0
31257.003773751,0
31261.764905298627,0
31295.1532464391,0
31295.425192293704,0
31296.056465103866,0
31320.97032327888,0
31325.951571643127,0
31331.6574312654,0
31336.13315469388,0
31360.362813947766,0
31363.573495426695,0
31364.229356439027,0
31385.940004701104,0
31386.708493436963,0
31392.460058226952,0
31405.072552251226,0
31423.725960684387,0
31450.99318442205,0
31452.76894301591,0
31453.949896209084,0
31456.583493784223,0
31469.74922177862,0
31474.670335181854,0
31475.492582762035,0
31480.09712198971,0
31480.83930139054,1
31483.356834882445,0
31483.968487062186,1
31487.649240036993,1
31488.853370912897,0
31494.84908594612,0
31504.149485000824,0
31505.43505263697,0
31508.3525899271,0
31510.196813103084,0
31514.546412305674,0
31517.938512138975,0
31524.958658797,0
31526.423809660013,0
31528.411528372057,0
31536.850824254765,0
31539.617494833798,0
31542.416688856534,0
31554.649348007457,0
31565.082710067963,0
31577.329981395906,0
31588.45568211462,0
31589.03106645909,0
31600.793211782908,0
31603.118462629394,0
31616.813648358,0
31617.949585360537,0
31627.719151145822,0
31632.483376395296,0
31648.274139977933,0
31652.48458980935,0
31652.566956568517,0
31663.929891190463,0
31674.08349102123,0
31675.905541524528,0
31677.710685676844,0
31687.91911851555,0
31692.69730658043,0
31715.273219825114,0
31716.041508470484,0
31717.85734872259,0
31720.44314656283,0
31720.72390250612,1
31723.439498655804,2
31726.837251201814,2
31734.525510276017,2
31735.92146580878,2
31736.536437755698,2
31741.841272444668,1
31749.645897644405,2
31758.89733944657,2
31759.808944386747,2
31760.29579103287,2
31762.98298672496,3
31763.72481350488,3
31773.13105893706,3
31775.088246807412,4
31777.467176225746,3
31777.897541493414,3
31782.52552670464,3
31785.529428205355,2
31793.6442790013,2
31794.441801423978,2
31799.7764258594,2
31800.271906346858,1
31801.53273720399,1
31806.36962142854,1
31813.43653491348,2
31820.171272379186,3
31839.06746186418,2
31841.51522306992,3
31842.548678525127,3
31845.518974960818,2
31848.421075133185,1
31851.387910417005,1
31855.73138537042,0
31861.762175510376,1
31863.565897604774,2
31868.381205991795,1
31875.47292039474,2
31876.56242319314,2
31882.401747100692,1
31887.006718553857,0
31890.623080031022,0
31910.079428847068,0
31917.934237756508,0
31917.93884669271,0
31926.479227618467,0
31930.2955441019,0
31939.81233407759,0
31982.82938768273,0
32005.899923462628,0
32010.9533970653,0
32010.96668176063,0
32011.576546532055,0
32013.914744382804,0
32017.326155960607,0
32018.69092173895,0
32019.62672223458,0
32039.21075030413,0
32055.444688390584,0
32062.436708719277,0
32063.950278360317,0
32068.06757064792,0
32072.39084702883,0
32080.60052488041,0
32086.58967278844,0
32089.92565082174,0
32090.939914661958,0
32096.390760445727,0
32100.29349904477,0
32106.81912089956,0
32112.43036867165,0
32120.498408321713,0
32138.686256431738,0
32153.90388329117,0
32154.459532643315,0
32174.391376962794,0
32187.534993459667,0
32218.49496196943,0
32223.29368396431,0
32236.432722477894,0
32249.951705030107,0
32252.63924903335,0
32261.296189902827,0
32261.78123217862,0
32262.177044032538,0
32270.080070061926,0
32271.701980685302,0
32293.287867968855,0
32296.519818152137,0
32297.083730795574,0
32300.395736933955,0
32304.750565818493,0
32327.39165559832,0
32329.101424934353,0
32353.63452176167,0
32374.868845530087,0
32377.856412044475,0
32378.568740003295,0
32389.396699619174,0
32393.07787971956,0
32398.032976423252,0
32400.34826202606,0
32409.007511475564,0
32440.78691675044,0
32452.228463654516,0
32455.90842127382,0
32475.659030280545,0
32486.333833131677,0
32495.549887481113,0
32506.168576306954,0
32507.04766920346,0
32509.999904872562,0
32527.391218916444,0
32547.724997089765,0
32550.04011779916,0
32552.072590497937,1
32553.42803682813,2
32562.56528061031,1
32571.39802757681,2
32572.739778081934,1
32575.620702274027,0
32576.552962100737,0
32593.432880715634,0
32610.93280446959,0
32620.583711117382,0
32628.7371058232,0
32633.465953490922,0
32638.82984849827,0
32639.806241458857,0
32641.807326894384,0
32652.235903047473,0
32675.47681415785,0
32678.360630171286,0
32681.338625092103,0
32682.17889079707,0
32687.286114145612,0
32691.698578451415,0
32712.256598717635,0
32714.658789426616,0
32716.290699838126,0
32717.8753198621,0
32730.8123934385,0
32733.760872218576,0
32746.87386799372,0
32765.31656315093,0
32765.42239368141,0
32770.79067669427,0
32779.35460931657,0
